,id_lot,nb_piece,typologie,prix_tva_reduite,prix_tva_normale,prix_HT,prix_m2_HT,prix_m2_TTC,surface,etage,orientation,exterieur,balcony,garden,parking,nom_programme,ville,departement,date_fin_programme,adresse_entiere,promoteur,date_extraction
93,89__2_LesBucoliques_Bouygues,4.0,Maison,,255000.0,212500.0,2376.69,2852.03,89.41,,NO,True,False,False,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
94,89_1__3_LesBucoliques_Bouygues,4.0,Appartement,,255000.0,212500.0,2361.37,2833.65,89.99,1,NO,False,False,True,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
95,87__1_LesBucoliques_Bouygues,4.0,Maison,,257000.0,214166.67,2435.93,2923.11,87.92,,SO,False,False,False,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
96,87_2_LesBucoliques_Bouygues,4.0,Appartement,,258000.0,215000.0,2445.4,2934.49,87.92,2,SO,False,False,False,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
97,89__3_LesBucoliques_Bouygues,4.0,Maison,,259000.0,215833.33,2413.97,2896.77,89.41,,NO,True,False,False,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
98,90_LesBucoliques_Bouygues,4.0,Maison,,260000.0,216666.67,2398.35,2878.02,90.34,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
99,97_LesBucoliques_Bouygues,4.0,Maison,,264000.0,220000.0,2246.5,2695.8,97.93,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
100,90__1_LesBucoliques_Bouygues,4.0,Maison,,265000.0,220833.33,2444.47,2933.36,90.34,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
101,90__2_LesBucoliques_Bouygues,4.0,Maison,,268000.0,223333.33,2472.14,2966.57,90.34,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
102,97__1_LesBucoliques_Bouygues,4.0,Maison,,274000.0,228333.33,2331.6,2797.92,97.93,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
103,87_2__1_LesBucoliques_Bouygues,4.0,Appartement,,275000.0,229166.67,2606.54,3127.84,87.92,2,SO,False,False,False,1.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
104,97__2_LesBucoliques_Bouygues,4.0,Maison,,277000.0,230833.33,2357.13,2828.55,97.93,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
105,97__3_LesBucoliques_Bouygues,4.0,Maison,,290000.0,241666.67,2467.75,2961.3,97.93,,SE,True,False,True,0.0,Les Bucoliques,Cournon-d'Auvergne,63.0,novembre 2023,RUE DE L'AMOURETTE 63800 Cournon-d'Auvergne,Bouygues,2021-11-08
106,83_5_PRISMELot3-BtimentsCDetE_Bouygues,4.0,Appartement,229638,261199.6208530806,217666.35,2603.04,3123.65,83.62,5,NO,False,True,False,1.0,"PRISME Lot 3 - Btiments C, D et E",Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
107,89_6_PRISMELot3-BtimentsCDetE_Bouygues,4.0,Appartement,,347200.0,289333.33,3222.69,3867.23,89.78,6,Traversant,False,False,False,1.0,"PRISME Lot 3 - Btiments C, D et E",Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
108,59_0_L'alcve_Bouygues,3.0,Appartement,178823,203400.56872037917,169500.47,2849.71,3419.65,59.48,0,N,False,False,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
109,59_2_L'alcve_Bouygues,3.0,Appartement,183218,208399.62085308056,173666.35,2919.74,3503.69,59.48,2,N,False,True,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
110,63_1_L'alcve_Bouygues,3.0,Appartement,190340,216500.4739336493,180417.06,2832.74,3399.29,63.69,1,S,False,True,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
111,59_3_L'alcve_Bouygues,3.0,Appartement,192098,218500.09478672987,182083.41,3061.25,3673.51,59.48,3,N,False,True,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
112,63_2_L'alcve_Bouygues,3.0,Appartement,194296,221000.18957345973,184166.82,2891.61,3469.94,63.69,2,S,False,True,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
113,85_4_L'alcve_Bouygues,4.0,Appartement,297598,338500.09478672984,282083.41,3315.9,3979.08,85.07,4,Vue privilégiée,True,False,False,1.0,L'alcve,Clermont-Ferrand,63.0,aout 2023,91 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
114,45_5_CtSud_Bouygues,2.0,Appartement,,160000.0,133333.33,2957.7,3549.25,45.08,5,O,False,True,False,1.0,Ct Sud,Clermont-Ferrand,63.0,novembre 2023,88 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
115,61_5_CtSud_Bouygues,3.0,Appartement,178471,203000.18957345973,169166.82,2749.79,3299.74,61.52,5,S,False,True,False,1.0,Ct Sud,Clermont-Ferrand,63.0,novembre 2023,88 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
116,103_6_CtSud_Bouygues,5.0,Appartement,350788,399000.56872037915,332500.47,3206.37,3847.64,103.7,6,Traversant,False,True,False,1.0,Ct Sud,Clermont-Ferrand,63.0,novembre 2023,88 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
117,105_6_CtSud_Bouygues,5.0,Appartement,378042,430000.37914691947,358333.65,3401.36,4081.64,105.35,6,SO,False,True,False,1.0,Ct Sud,Clermont-Ferrand,63.0,novembre 2023,88 RUE DE LA GANTIERE 63000 Clermont-Ferrand,Bouygues,2021-11-08
118,72_6_PRISMEBtimentF_Bouygues,3.0,Appartement,,302300,251916.67,3494.96,4193.95,72.08,6,NE,False,False,False,1.0,PRISME Btiment F,Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
119,71_6_PRISMEBtimentF_Bouygues,3.0,Appartement,,304100,253416.67,3561.22,4273.47,71.16,6,N,False,False,False,1.0,PRISME Btiment F,Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
120,85_5_PRISMEBtimentF_Bouygues,4.0,Appartement,,376500,313750.0,3662.31,4394.77,85.67,5,NE,False,False,False,1.0,PRISME Btiment F,Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
121,85_5__1_PRISMEBtimentF_Bouygues,4.0,Appartement,,378600,315500.0,3687.04,4424.45,85.57,5,SO,False,False,False,1.0,PRISME Btiment F,Clermont-Ferrand,63.0,novembre 2022,131 BOULEVARD LAFAYETTE 63000 Clermont-Ferrand,Bouygues,2021-11-08
122,66_L'ARC_Bouygues,3.0,Appartement,,366000,305000.0,4610.73,5532.88,66.15,0,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
123,64_1_L'ARC_Bouygues,3.0,Appartement,,375000,312500.0,4871.4,5845.67,64.15,1,O,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
124,66_1_L'ARC_Bouygues,3.0,Appartement,,378000,315000.0,4766.95,5720.34,66.08,1,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
125,64_2_L'ARC_Bouygues,3.0,Appartement,,384000,320000.0,4988.31,5985.97,64.15,2,O,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
126,66_2_L'ARC_Bouygues,3.0,Appartement,,389000,324166.67,4905.67,5886.8,66.08,2,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
127,65_L'ARC_Bouygues,3.0,Appartement,,398000,331666.67,5030.59,6036.71,65.93,0,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
128,93_1_L'ARC_Bouygues,4.0,Appartement,,510000,425000.0,4546.43,5455.71,93.48,1,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
129,93_2_L'ARC_Bouygues,4.0,Appartement,,519000,432500.0,4626.66,5551.99,93.48,2,SO,False,False,False,1.0,L'ARC,LaTour-de-Salvagny,69.0,novembre 2023,8 RUE DE LA MAIRIE 69890 La Tour-de-Salvagny,Bouygues,2021-11-08
130,84_Autourd'unjardin_Bouygues,4.0,Maison,,332999,277499.17,3277.81,3933.37,84.66,,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
131,84_2_Autourd'unjardin_Bouygues,4.0,Appartement,,332999,277499.17,3286.35,3943.62,84.44,2,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
132,84__1_Autourd'unjardin_Bouygues,4.0,Maison,,332999,277499.17,3285.57,3942.68,84.46,,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
133,84_1_Autourd'unjardin_Bouygues,4.0,Appartement,,332999,277499.17,3285.57,3942.68,84.46,1,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
134,91_Autourd'unjardin_Bouygues,4.0,Maison,,352999,294165.83,3232.24,3878.68,91.01,,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
135,91__1_Autourd'unjardin_Bouygues,4.0,Maison,,352999,294165.83,3224.09,3868.91,91.24,,O,False,False,False,1.0,Autour d'un jardin,Saint-Pierre-en-Faucigny,74.0,aout 2022,405 rue de blansin 74800 Saint-Pierre-en-Faucigny,Bouygues,2021-11-08
136,43_1_L'AuroredesRossignols_Bouygues,2.0,Appartement,,139000,115833.33,2647.01,3176.42,43.76,1,SE,False,True,False,0.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
137,45_1_L'AuroredesRossignols_Bouygues,2.0,Appartement,,152500,127083.33,2820.94,3385.13,45.05,1,SE,False,False,False,1.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
138,69_1_L'AuroredesRossignols_Bouygues,3.0,Appartement,,190000,158333.33,2272.29,2726.75,69.68,1,NO,False,True,False,0.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
139,79_L'AuroredesRossignols_Bouygues,4.0,Appartement,,235000,195833.33,2465.17,2958.21,79.44,0,SE,True,False,False,0.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
140,86_L'AuroredesRossignols_Bouygues,4.0,Maison,,265000,220833.33,2541.82,3050.18,86.88,,NO,False,False,True,0.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
141,105_L'AuroredesRossignols_Bouygues,5.0,Maison,,395000,329166.67,3115.63,3738.76,105.65,,SE,False,False,True,0.0,L'Aurore des Rossignols,Saint-Étienne-de-Crossey,38.0,novembre 2023,ROUTE DE SAINT NICOLAS 38960 Saint-Étienne-de-Crossey,Bouygues,2021-11-08
142,44_1_InspiR'_Bouygues,2.0,Appartement,,175000,145833.33,3310.63,3972.76,44.05,1,NO,False,True,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
143,63_1_InspiR'_Bouygues,3.0,Appartement,,227000,189166.67,2976.66,3571.99,63.55,1,SO,False,True,False,0.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
144,67_1_InspiR'_Bouygues,3.0,Appartement,,245500,204583.33,3032.21,3638.65,67.47,1,SE,False,True,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
145,63_2_InspiR'_Bouygues,3.0,Appartement,,247000,205833.33,3238.92,3886.7,63.55,2,SO,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
146,63_2__1_InspiR'_Bouygues,3.0,Appartement,,262000,218333.33,3431.3,4117.55,63.63,2,SE,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
147,63_2__2_InspiR'_Bouygues,3.0,Appartement,,273500,227916.67,3583.6,4300.31,63.6,2,SE,True,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
148,82_1_InspiR'_Bouygues,4.0,Appartement,,282000,235000.0,2841.6,3409.92,82.7,1,SO,False,True,False,0.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
149,82_2_InspiR'_Bouygues,4.0,Appartement,,310000,258333.33,3123.74,3748.49,82.7,2,SO,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
150,89_1_InspiR'_Bouygues,4.0,Appartement,,312000,260000.0,2907.63,3489.15,89.42,1,SE,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
151,89_InspiR'_Bouygues,4.0,Appartement,,322000,268333.33,3000.82,3600.98,89.42,0,SE,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
152,89__1_InspiR'_Bouygues,4.0,Appartement,,327000,272500.0,3048.1,3657.72,89.4,0,SE,False,False,False,1.0,InspiR',Domène,38.0,fevrier 2024,83 rue des brassières 38420 Domène,Bouygues,2021-11-08
153,43_1_PRELUDE_Bouygues,2.0,Appartement,,245900.0,204916.67,4703.16,5643.79,43.57,1,E,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
154,43_2_PRELUDE_Bouygues,2.0,Appartement,,249900.0,208250.0,4779.66,5735.6,43.57,2,O,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
155,40_PRELUDE_Bouygues,2.0,Maison,,250900.0,209083.33,5120.83,6144.99,40.83,,S,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
156,43_3_PRELUDE_Bouygues,2.0,Appartement,,254500.0,212083.33,4867.65,5841.18,43.57,3,E,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
157,44_2_PRELUDE_Bouygues,2.0,Appartement,,263500.0,219583.33,4973.57,5968.29,44.15,2,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
158,40_4_PRELUDE_Bouygues,2.0,Appartement,,265500.0,221250.0,5401.61,6481.93,40.96,4,O,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
159,44_3_PRELUDE_Bouygues,2.0,Appartement,,266500.0,222083.33,5030.2,6036.24,44.15,3,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
160,46_3_PRELUDE_Bouygues,2.0,Appartement,,272500.0,227083.33,4882.46,5858.96,46.51,3,O,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
161,46_3__1_PRELUDE_Bouygues,2.0,Appartement,,273500.0,227916.67,4900.38,5880.46,46.51,3,O,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
162,40_5_PRELUDE_Bouygues,2.0,Appartement,,277500.0,231250.0,5645.75,6774.9,40.96,5,O,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
163,64_None_PRELUDE_Bouygues,3.0,Maison,285290,324500.4739336493,270417.06,4165.39,4998.47,64.92,,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
164,67_None_PRELUDE_Bouygues,3.0,Maison,287048,326500.09478672984,272083.41,4050.67,4860.8,67.17,,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
165,64_1_PRELUDE_Bouygues,3.0,Appartement,288806,328499.7156398104,273749.76,4216.72,5060.07,64.92,1,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
166,64_2_PRELUDE_Bouygues,3.0,Appartement,289685,329499.52606635075,274582.94,4229.56,5075.47,64.92,2,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
167,64_3_PRELUDE_Bouygues,3.0,Appartement,290828,330799.6208530806,275666.35,4246.25,5095.5,64.92,3,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
168,67_3_PRELUDE_Bouygues,3.0,Appartement,292323,332500.09478672984,277083.41,4131.26,4957.51,67.07,3,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
169,64_1__1_PRELUDE_Bouygues,3.0,Appartement,292323,332500.09478672984,277083.41,4291.87,5150.25,64.56,1,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
170,64_2__1_PRELUDE_Bouygues,3.0,Appartement,294081,334499.7156398104,278749.76,4317.69,5181.22,64.56,2,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
171,64_None__1_PRELUDE_Bouygues,3.0,Maison,294960,335499.52606635075,279582.94,4330.59,5196.71,64.56,,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
172,65_1_PRELUDE_Bouygues,3.0,Appartement,294960,335499.52606635075,279582.94,4256.74,5108.09,65.68,1,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
173,64_3__1_PRELUDE_Bouygues,3.0,Appartement,295136,335699.7156398104,279749.76,4333.17,5199.81,64.56,3,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
174,65_2_PRELUDE_Bouygues,3.0,Appartement,297598,338500.09478672984,282083.41,4300.05,5160.06,65.6,2,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
175,65_3_PRELUDE_Bouygues,3.0,Appartement,298477,339499.90521327016,282916.59,4312.75,5175.3,65.6,3,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
176,65_None_PRELUDE_Bouygues,3.0,Maison,299356,340499.7156398104,283749.76,4325.45,5190.54,65.6,,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
177,68_3_PRELUDE_Bouygues,3.0,Appartement,303690,345429.38388625596,287857.82,4193.12,5031.75,68.65,3,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
178,78_1_PRELUDE_Bouygues,4.0,Appartement,315181,358499.7156398104,298749.76,3812.53,4575.03,78.36,1,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
179,84_2_PRELUDE_Bouygues,4.0,Appartement,326610,371499.52606635075,309582.94,3653.76,4384.51,84.73,2,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
180,78_2_PRELUDE_Bouygues,4.0,Appartement,326610,371499.52606635075,309582.94,3950.78,4740.93,78.36,2,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
181,78_3_PRELUDE_Bouygues,4.0,Appartement,331006,376499.7156398104,313749.76,4003.95,4804.74,78.36,3,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
182,80_1_PRELUDE_Bouygues,4.0,Appartement,331885,377499.52606635075,314582.94,3907.86,4689.44,80.5,1,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
183,77_5_PRELUDE_Bouygues,4.0,Appartement,339798,386500.09478672984,322083.41,4158.06,4989.67,77.46,5,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
184,62_5_PRELUDE_Bouygues,3.0,Appartement,,348500.0,290416.67,4681.87,5618.25,62.03,5,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
185,62_4_PRELUDE_Bouygues,3.0,Appartement,,349500.0,291250.0,4695.31,5634.37,62.03,4,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
186,81_5_PRELUDE_Bouygues,4.0,Appartement,354216,402899.7156398104,335749.76,4123.68,4948.41,81.42,5,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
187,81_4_PRELUDE_Bouygues,4.0,Appartement,360458,409999.6208530806,341666.35,4175.83,5011.0,81.82,4,NO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
188,67_5_PRELUDE_Bouygues,3.0,Appartement,,369500.0,307916.67,4567.14,5480.57,67.42,5,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
189,67_4_PRELUDE_Bouygues,3.0,Appartement,,374500.0,312083.33,4628.94,5554.73,67.42,4,SO,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
190,86_4_PRELUDE_Bouygues,4.0,Appartement,380240,432500.4739336493,360417.06,4168.6,5002.32,86.46,4,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
191,86_5_PRELUDE_Bouygues,4.0,Appartement,383756,436499.7156398104,363749.76,4207.15,5048.57,86.46,5,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
192,92_4_PRELUDE_Bouygues,4.0,Appartement,391669,445500.28436018963,371250.24,3993.66,4792.39,92.96,4,NE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
193,72_5_PRELUDE_Bouygues,3.0,Appartement,,392500.0,327083.33,4527.1,5432.53,72.25,5,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
194,72_4_PRELUDE_Bouygues,3.0,Appartement,,393500.0,327916.67,4538.64,5446.37,72.25,4,SE,False,False,False,1.0,PRELUDE,Lyon,69.0,aout 2024,280 BOULEVARD PINEL 69008 Lyon,Bouygues,2021-11-08
